iid,pid,match,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
274,270,0,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7
274,271,0,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7
274,272,0,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7
275,252,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,253,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,254,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,255,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,256,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,257,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,258,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,259,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,260,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,261,1,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,262,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,263,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,264,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,265,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,266,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,267,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,268,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,269,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,270,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,271,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
275,272,0,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9
276,252,0,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,253,0,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,254,0,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,255,0,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,256,0,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,257,0,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,258,1,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,259,0,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,260,1,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,261,1,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,262,0,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,263,0,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,264,0,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,265,0,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,266,0,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,267,0,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,268,1,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,269,0,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,270,1,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,271,0,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
276,272,0,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2
277,252,0,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,253,0,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,254,0,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,255,0,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,256,0,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,257,0,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,258,1,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,259,1,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,260,1,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,261,1,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,262,0,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,263,0,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,264,0,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,265,0,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,266,0,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,267,0,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,268,1,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,269,0,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,270,0,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,271,0,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
277,272,0,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2
278,252,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,253,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,254,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,255,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,256,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,257,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,258,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,259,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,260,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,261,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,262,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,263,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,264,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,265,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,266,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,267,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,268,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,269,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,270,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,271,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
278,272,0,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1
279,252,0,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,253,0,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,254,0,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,255,0,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,256,1,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,257,0,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,258,0,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,259,0,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,260,0,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,261,0,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,262,0,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,263,0,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,264,1,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,265,0,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,266,0,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,267,0,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,268,1,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,269,1,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,270,1,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,271,0,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
279,272,0,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1
280,252,0,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,253,0,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,254,0,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,255,0,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,256,0,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,257,0,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,258,1,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,259,0,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,260,1,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,261,1,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,262,0,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,263,0,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,264,1,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,265,0,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,266,0,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,267,0,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,268,0,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,269,0,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,270,1,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,271,0,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
280,272,0,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2
281,252,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,253,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,254,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,255,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,256,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,257,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,258,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,259,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,260,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,261,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,262,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,263,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,264,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,265,1,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,266,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,267,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,268,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,269,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,270,1,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,271,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
281,272,0,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9
282,252,0,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,253,0,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,254,0,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,255,0,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,256,1,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,257,0,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,258,1,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,259,0,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,260,1,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,261,0,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,262,0,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,263,1,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,264,1,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,265,0,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,266,0,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,267,0,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,268,0,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,269,0,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,270,1,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,271,1,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
282,272,0,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1
283,252,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,253,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,254,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,255,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,256,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,257,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,258,1,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,259,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,260,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,261,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,262,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,263,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,264,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,265,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,266,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,267,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,268,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,269,1,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,270,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,271,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
283,272,0,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7
284,252,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,253,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,254,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,255,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,256,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,257,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,258,1,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,259,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,260,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,261,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,262,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,263,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,264,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,265,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,266,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,267,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,268,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,269,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,270,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,271,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
284,272,0,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5
285,252,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,253,1,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,254,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,255,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,256,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,257,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,258,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,259,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,260,1,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,261,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,262,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,263,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,264,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,265,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,266,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,267,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,268,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,269,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,270,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,271,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
285,272,0,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10
286,252,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,253,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,254,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,255,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,256,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,257,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,258,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,259,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,260,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,261,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,262,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,263,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,264,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,265,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,266,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,267,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,268,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,269,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,270,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,271,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
286,272,0,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8
287,252,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,253,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,254,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,255,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,256,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,257,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,258,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,259,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,260,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,261,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,262,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,263,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,264,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,265,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,266,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,267,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,268,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,269,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,270,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,271,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
287,272,0,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8
288,252,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,253,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,254,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,255,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,256,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,257,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,258,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,259,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,260,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,261,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,262,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,263,1,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,264,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,265,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,266,1,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,267,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,268,1,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,269,1,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,270,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,271,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
288,272,0,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2
289,252,0,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,253,0,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,254,0,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,255,0,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,256,1,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,257,0,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,258,0,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,259,0,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,260,0,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,261,0,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,262,0,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,263,1,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,264,0,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,265,0,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,266,1,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,267,0,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,268,1,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,269,1,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,270,0,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,271,0,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
289,272,0,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1
290,252,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,253,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,254,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,255,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,256,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,257,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,258,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,259,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,260,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,261,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,262,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,263,1,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,264,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,265,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,266,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,267,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,268,1,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,269,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,270,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,271,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
290,272,0,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5
291,252,1,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,253,0,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,254,0,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,255,0,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,256,0,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,257,0,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,258,0,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,259,0,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,260,1,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,261,1,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,262,0,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,263,0,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,264,0,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,265,0,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,266,1,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,267,0,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,268,0,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,269,1,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,270,0,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,271,0,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
291,272,0,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5
292,252,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,253,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,254,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,255,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,256,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,257,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
